path,text,BASIC_SOUNDS,HESITATION_WORDS,VERBAL_CRUTCHES,REPETITIVE_STARTS,FILLED_PAUSES,DISCOURSE_MARKERS,PERSONAL_PRONOUNS,OPINION_INDICATORS,EMOTION_WORDS,JUDGMENT_ADJECTIVES,QUALIFIERS_HEDGING,COMMON_PHRASES,OPINION_PHRASES,SELF_DISCLOSURES,HEALTH,FINANCES,RELATIONSHIPS,FAMILY,LIMITED_AVAILABILITY,EXCLUSIVITY,TIME_SENSITIVE,LIMITED_TIME,EXCLUSIVE_DISCOUNT,URGENCY_PROMOTION,OTHERS,SELLING_FAST,HARD_WORK,EXCLUSIVE_FOR_FOLLOWERS,GENEROSITY,APPRECIATION,NATURAL_FIT,LIFESTYLE_IMPROVEMENT,CONTINUATION,GOALS,DURATION,UNIQUE_CODE,SHARING_CODE,HONESTY,CONTRAST,PROS,CONS,ADMISSION,UNCERTAINTY,FIRST_PERSON_QUESTIONS,GENERAL_AUDIENCE_QUESTIONS,POV,UNBOXING,GRWM,RESTOCKING,DAY_IN_MY_LIFE_PATTERNS,DUPE,video_duration,end_first_segment,PG_BRAND,COTERIE_BRAND,HEALTHYBABY_BRAND,HONEST_BRAND,HUGGIES_BRAND,KUDOSTOBABY_BRAND,LUVS_BRAND,MYMILLIEMOON_BRAND,PAMPERSUS_BRAND,RASCALSBABY_BRAND,THENINJAMAS_BRAND,GENERAL_HOOK,NEGATIVE_HOOK,brand_counts,BRAND_TS,integration_in_first_10_seconds,integration_in_first_half_video,integration_duration,int_between_90_240,integration_ts,narrative_changes,brand_as_sponsor,scenes,raw_scenes,scene_change_in_integration,num_scenes
results/coterie/C3Fs12rr5TK_2024-02-08_14-00-00_UTC, I feel like it was just yesterday that I was nesting for my baby girl. Now we get to do it all over again with the baby boy and I am so excited to try the coterie diapers with him. I have been seeing these all over the internet and let me tell you the hype is real. They are so soft and free of over 200 chemicals.,False,True,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.08,4.7,False,False,False,False,False,False,False,False,False,False,False,False,False,1,8.85,1,0,0.0,0,"(0, 0)",1,0,"[(0.0, 6.6), (6.6, 10.4), (10.4, 11.3), (11.3, 12.133), (12.133, 13.567), (13.567, 14.633), (14.633, 22.967)]","[('00:00:00.000', '00:00:06.600'), ('00:00:06.600', '00:00:10.400'), ('00:00:10.400', '00:00:11.300'), ('00:00:11.300', '00:00:12.133'), ('00:00:12.133', '00:00:13.567'), ('00:00:13.567', '00:00:14.633'), ('00:00:14.633', '00:00:22.967')]",0,7
results/coterie/C3JZ0wivIqb_2024-02-10_00-36-19_UTC," Abraham slowly It loses his breath This læric making fun Guess what? I need to avoid it That's my way, Yumi The way he thinks all about the flow",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.27,2.82,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 1.833), (1.833, 2.4), (2.4, 3.2), (3.2, 3.9), (3.9, 4.5), (4.5, 5.133), (5.133, 14.9), (14.9, 16.133), (16.133, 18.167)]","[('00:00:00.000', '00:00:01.833'), ('00:00:01.833', '00:00:02.400'), ('00:00:02.400', '00:00:03.200'), ('00:00:03.200', '00:00:03.900'), ('00:00:03.900', '00:00:04.500'), ('00:00:04.500', '00:00:05.133'), ('00:00:05.133', '00:00:14.900'), ('00:00:14.900', '00:00:16.133'), ('00:00:16.133', '00:00:18.167')]",0,9
results/coterie/C3UKnCJM20g_2024-02-14_04-57-46_UTC_1," Okay, here's part two of my son's nursery closet transformation. We picked up this over-the-door alpha rack. I don't know if you noticed, but we took out the closet sliding doors because at some point, I'd like to replace them with French doors, so this might end up going over the closet door in the future. Next came the fun part. We picked up some cute and spacious toy bins and beautiful and functional storage bins to organize diapers, outgrown clothes, toys, and books. Tell me you're adulting without telling me. And also, seeing all of this come together is just so satisfying. I just need to remind myself to do this more often in my life in general. Anyway, go check out the container store and see how alpha can transform your life. I mean, your space, especially while it's 30% off.",False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47.37,4.62,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 6.991), (6.991, 10.755), (10.755, 11.544), (11.544, 26.421), (26.421, 43.379), (43.379, 47.179)]","[('00:00:00.000', '00:00:06.991'), ('00:00:06.991', '00:00:10.755'), ('00:00:10.755', '00:00:11.544'), ('00:00:11.544', '00:00:26.421'), ('00:00:26.421', '00:00:43.379'), ('00:00:43.379', '00:00:47.179')]",0,6
results/coterie/C4n3p9buShE_2024-03-17_17-04-23_UTC, girl is coming any day now so let's set up her dresser with these diapers from coterie these are safer babies at all stages and they are as soft as cashmere they even have a water line and they are 70 more absorbent than any other leading diaper brand after i filled up the nursery i went downstairs and filled up the diaper caddy that i'm gonna have next to my bed for the next couple months i added some swaddles some burp rags butt paste and we can't forget the wipes and don't forget i have a code linked in my bio,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.99,3.84,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1.92,1,1,0.0,0,"(0, 0)",1,0,"[(0.0, 0.633), (0.633, 1.267), (1.267, 1.933), (1.933, 2.667), (2.667, 3.367), (3.367, 3.833), (3.833, 4.433), (4.433, 5.133), (5.133, 5.7), (5.7, 7.133), (7.133, 7.667), (7.667, 8.933), (8.933, 9.633), (9.633, 11.033), (11.033, 11.8), (11.8, 12.467), (12.467, 13.067), (13.067, 13.9), (13.9, 14.533), (14.533, 15.533), (15.533, 16.233), (16.233, 17.233), (17.233, 18.0), (18.0, 18.633), (18.633, 19.3), (19.3, 20.133), (20.133, 21.833)]","[('00:00:00.000', '00:00:00.633'), ('00:00:00.633', '00:00:01.267'), ('00:00:01.267', '00:00:01.933'), ('00:00:01.933', '00:00:02.667'), ('00:00:02.667', '00:00:03.367'), ('00:00:03.367', '00:00:03.833'), ('00:00:03.833', '00:00:04.433'), ('00:00:04.433', '00:00:05.133'), ('00:00:05.133', '00:00:05.700'), ('00:00:05.700', '00:00:07.133'), ('00:00:07.133', '00:00:07.667'), ('00:00:07.667', '00:00:08.933'), ('00:00:08.933', '00:00:09.633'), ('00:00:09.633', '00:00:11.033'), ('00:00:11.033', '00:00:11.800'), ('00:00:11.800', '00:00:12.467'), ('00:00:12.467', '00:00:13.067'), ('00:00:13.067', '00:00:13.900'), ('00:00:13.900', '00:00:14.533'), ('00:00:14.533', '00:00:15.533'), ('00:00:15.533', '00:00:16.233'), ('00:00:16.233', '00:00:17.233'), ('00:00:17.233', '00:00:18.000'), ('00:00:18.000', '00:00:18.633'), ('00:00:18.633', '00:00:19.300'), ('00:00:19.300', '00:00:20.133'), ('00:00:20.133', '00:00:21.833')]",0,27
results/coterie/C50yXdfrqN9_2024-04-16_13-57-06_UTC_1," Here is everything I pack in my diaper bag for a newborn as a third time mom. Starting off with coterie diapers. I recently switched to those because they contain less irritants than the common drugstore brands and they feel super soft on our baby skin. I also use their wipes. We have a changing pad, a nursing cover, and a swaddle blanket just in case. A couple of burp cloths and bibs for spit up. A change of clothes with a cute little hat. I love these booties and some socks. I love this portable sound machine by Hatch. I also use a small pouch and pack a few things for myself like a hand sanitizer, a lotion stain remover. Just some things to have on hand with me. I also make sure to always bring a pacifier. I just have it attached to the side of the diaper bag.",False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.66,3.96,False,False,False,False,False,False,False,False,False,False,False,False,False,1,5.06,1,1,0.0,0,"(0, 0)",1,0,"[(0.0, 1.8), (1.8, 3.033), (3.033, 3.633), (3.633, 4.767), (4.767, 7.6), (7.6, 9.567), (9.567, 10.367), (10.367, 11.433), (11.433, 11.967), (11.967, 12.7), (12.7, 13.167), (13.167, 13.733), (13.733, 14.567), (14.567, 15.167), (15.167, 16.0), (16.0, 16.833), (16.833, 17.667), (17.667, 18.133), (18.133, 18.933), (18.933, 20.467), (20.467, 20.967), (20.967, 21.6), (21.6, 22.067), (22.067, 22.833), (22.833, 23.333), (23.333, 23.933), (23.933, 24.467), (24.467, 25.333), (25.333, 25.8), (25.8, 26.733), (26.733, 27.3), (27.3, 28.033), (28.033, 28.833), (28.833, 29.467), (29.467, 30.1), (30.1, 30.633), (30.633, 31.3), (31.3, 31.833), (31.833, 32.467), (32.467, 33.4), (33.4, 33.933), (33.933, 34.633), (34.633, 35.8), (35.8, 36.333), (36.333, 37.267), (37.267, 37.733), (37.733, 38.3), (38.3, 39.033), (39.033, 40.2), (40.2, 40.533)]","[('00:00:00.000', '00:00:01.800'), ('00:00:01.800', '00:00:03.033'), ('00:00:03.033', '00:00:03.633'), ('00:00:03.633', '00:00:04.767'), ('00:00:04.767', '00:00:07.600'), ('00:00:07.600', '00:00:09.567'), ('00:00:09.567', '00:00:10.367'), ('00:00:10.367', '00:00:11.433'), ('00:00:11.433', '00:00:11.967'), ('00:00:11.967', '00:00:12.700'), ('00:00:12.700', '00:00:13.167'), ('00:00:13.167', '00:00:13.733'), ('00:00:13.733', '00:00:14.567'), ('00:00:14.567', '00:00:15.167'), ('00:00:15.167', '00:00:16.000'), ('00:00:16.000', '00:00:16.833'), ('00:00:16.833', '00:00:17.667'), ('00:00:17.667', '00:00:18.133'), ('00:00:18.133', '00:00:18.933'), ('00:00:18.933', '00:00:20.467'), ('00:00:20.467', '00:00:20.967'), ('00:00:20.967', '00:00:21.600'), ('00:00:21.600', '00:00:22.067'), ('00:00:22.067', '00:00:22.833'), ('00:00:22.833', '00:00:23.333'), ('00:00:23.333', '00:00:23.933'), ('00:00:23.933', '00:00:24.467'), ('00:00:24.467', '00:00:25.333'), ('00:00:25.333', '00:00:25.800'), ('00:00:25.800', '00:00:26.733'), ('00:00:26.733', '00:00:27.300'), ('00:00:27.300', '00:00:28.033'), ('00:00:28.033', '00:00:28.833'), ('00:00:28.833', '00:00:29.467'), ('00:00:29.467', '00:00:30.100'), ('00:00:30.100', '00:00:30.633'), ('00:00:30.633', '00:00:31.300'), ('00:00:31.300', '00:00:31.833'), ('00:00:31.833', '00:00:32.467'), ('00:00:32.467', '00:00:33.400'), ('00:00:33.400', '00:00:33.933'), ('00:00:33.933', '00:00:34.633'), ('00:00:34.633', '00:00:35.800'), ('00:00:35.800', '00:00:36.333'), ('00:00:36.333', '00:00:37.267'), ('00:00:37.267', '00:00:37.733'), ('00:00:37.733', '00:00:38.300'), ('00:00:38.300', '00:00:39.033'), ('00:00:39.033', '00:00:40.200'), ('00:00:40.200', '00:00:40.533')]",0,50
results/coterie/C5Ootbmg-Yf_2024-04-01_18-20-58_UTC, 40 days and 40 nights I waited for a girl like you Come and save my life All the days I waited for you You know the ones who said I'd never find someone like you You were out of my league All the things I believed,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.98,3.16,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 0.867), (0.867, 1.667), (1.667, 3.1), (3.1, 5.6), (5.6, 7.433), (7.433, 8.367), (8.367, 9.0), (9.0, 9.8), (9.8, 11.0), (11.0, 11.833), (11.833, 12.533), (12.533, 13.2), (13.2, 13.767), (13.767, 14.533), (14.533, 17.1), (17.1, 17.733), (17.733, 18.333), (18.333, 19.167), (19.167, 19.733), (19.733, 20.233), (20.233, 20.733), (20.733, 21.267), (21.267, 21.833), (21.833, 22.867), (22.867, 24.333), (24.333, 24.867)]","[('00:00:00.000', '00:00:00.867'), ('00:00:00.867', '00:00:01.667'), ('00:00:01.667', '00:00:03.100'), ('00:00:03.100', '00:00:05.600'), ('00:00:05.600', '00:00:07.433'), ('00:00:07.433', '00:00:08.367'), ('00:00:08.367', '00:00:09.000'), ('00:00:09.000', '00:00:09.800'), ('00:00:09.800', '00:00:11.000'), ('00:00:11.000', '00:00:11.833'), ('00:00:11.833', '00:00:12.533'), ('00:00:12.533', '00:00:13.200'), ('00:00:13.200', '00:00:13.767'), ('00:00:13.767', '00:00:14.533'), ('00:00:14.533', '00:00:17.100'), ('00:00:17.100', '00:00:17.733'), ('00:00:17.733', '00:00:18.333'), ('00:00:18.333', '00:00:19.167'), ('00:00:19.167', '00:00:19.733'), ('00:00:19.733', '00:00:20.233'), ('00:00:20.233', '00:00:20.733'), ('00:00:20.733', '00:00:21.267'), ('00:00:21.267', '00:00:21.833'), ('00:00:21.833', '00:00:22.867'), ('00:00:22.867', '00:00:24.333'), ('00:00:24.333', '00:00:24.867')]",0,26
results/coterie/C5j1PoKgShq_2024-04-09_23-53-58_UTC, Thank you. Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.69,29.98,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",0,0,"[(0.0, 1.63), (1.63, 5.37), (5.37, 8.556), (8.556, 13.889), (13.889, 15.185), (15.185, 16.63), (16.63, 18.148), (18.148, 22.481), (22.481, 25.407), (25.407, 27.593), (27.593, 28.963), (28.963, 30.63)]","[('00:00:00.000', '00:00:01.630'), ('00:00:01.630', '00:00:05.370'), ('00:00:05.370', '00:00:08.556'), ('00:00:08.556', '00:00:13.889'), ('00:00:13.889', '00:00:15.185'), ('00:00:15.185', '00:00:16.630'), ('00:00:16.630', '00:00:18.148'), ('00:00:18.148', '00:00:22.481'), ('00:00:22.481', '00:00:25.407'), ('00:00:25.407', '00:00:27.593'), ('00:00:27.593', '00:00:28.963'), ('00:00:28.963', '00:00:30.630')]",0,12
results/coterie/C69FLl1A2qw_2024-05-14_15-46-19_UTC, followed by building Blimp in泥 Limoаздant In cases of apartmentủ We'll die D our那,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.99,2.36,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 0.433), (0.433, 1.1), (1.1, 1.733), (1.733, 2.4), (2.4, 3.2), (3.2, 3.933), (3.933, 5.333), (5.333, 6.433), (6.433, 7.2), (7.2, 10.3), (10.3, 11.4), (11.4, 13.233), (13.233, 13.933), (13.933, 15.167), (15.167, 16.8), (16.8, 18.467), (18.467, 19.3), (19.3, 20.867)]","[('00:00:00.000', '00:00:00.433'), ('00:00:00.433', '00:00:01.100'), ('00:00:01.100', '00:00:01.733'), ('00:00:01.733', '00:00:02.400'), ('00:00:02.400', '00:00:03.200'), ('00:00:03.200', '00:00:03.933'), ('00:00:03.933', '00:00:05.333'), ('00:00:05.333', '00:00:06.433'), ('00:00:06.433', '00:00:07.200'), ('00:00:07.200', '00:00:10.300'), ('00:00:10.300', '00:00:11.400'), ('00:00:11.400', '00:00:13.233'), ('00:00:13.233', '00:00:13.933'), ('00:00:13.933', '00:00:15.167'), ('00:00:15.167', '00:00:16.800'), ('00:00:16.800', '00:00:18.467'), ('00:00:18.467', '00:00:19.300'), ('00:00:19.300', '00:00:20.867')]",0,18
results/coterie/C6pdQHzNQwR_2024-05-07_00-51-00_UTC_1," No necesito ponerme en forma. Yo ya soy una forma, ¿está bien? Redondito es bonito.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.57,4.84,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",0,0,[],[],0,0
results/coterie/C6q1DRvOxec_2024-05-07_13-38-16_UTC_1, Thank you. Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.48,29.98,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",0,0,"[(0.0, 5.284), (5.284, 7.808), (7.808, 10.433), (10.433, 12.654), (12.654, 17.467), (17.467, 20.092), (20.092, 22.481), (22.481, 25.039), (25.039, 27.361), (27.361, 29.75), (29.75, 32.409)]","[('00:00:00.000', '00:00:05.284'), ('00:00:05.284', '00:00:07.808'), ('00:00:07.808', '00:00:10.433'), ('00:00:10.433', '00:00:12.654'), ('00:00:12.654', '00:00:17.467'), ('00:00:17.467', '00:00:20.092'), ('00:00:20.092', '00:00:22.481'), ('00:00:22.481', '00:00:25.039'), ('00:00:25.039', '00:00:27.361'), ('00:00:27.361', '00:00:29.750'), ('00:00:29.750', '00:00:32.409')]",0,11
results/coterie/C7SnXfEgTXf_2024-05-23_00-33-50_UTC," Here's what I pack in my diaper bag as a toddler mom. Leakproof water bottle from Roommate. Water bottle from my toddler. Hand sanitizer from Noshinku. I love that they don't use any synthetic fragrances, harsh chemicals, or artificial dyes. Make sure to use code LOVEYOURHANDS for 20% off. I also have snacks for myself from Trader Joe's. Snacks for my daughter from Target. Tied to GoPin is a must-have. Cute patch from TRVL designed to hide diapers and wipes from Coterie. I just love every book my daughter is obsessed with. Lastly, an extra outfit from Posh Peanut. Comment diaper bag to shop.",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25.61,1.92,False,False,False,False,False,False,False,False,False,False,False,False,False,1,18.78,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 2.115), (2.115, 3.452), (3.452, 4.661), (4.661, 12.774), (12.774, 14.846), (14.846, 16.226), (16.226, 17.392), (17.392, 19.075), (19.075, 20.542), (20.542, 22.613), (22.613, 25.505)]","[('00:00:00.000', '00:00:02.115'), ('00:00:02.115', '00:00:03.452'), ('00:00:03.452', '00:00:04.661'), ('00:00:04.661', '00:00:12.774'), ('00:00:12.774', '00:00:14.846'), ('00:00:14.846', '00:00:16.226'), ('00:00:16.226', '00:00:17.392'), ('00:00:17.392', '00:00:19.075'), ('00:00:19.075', '00:00:20.542'), ('00:00:20.542', '00:00:22.613'), ('00:00:22.613', '00:00:25.505')]",0,11
results/coterie/C7UrACsPIn__2024-05-23_19-38-17_UTC_3," Come with me and you'll be in a world of imagination. Take a look and you'll see in the world of imagination. We'll begin, we'll begin, we'll begin, traveling in a world of imagination. What we'll see will define, explanations. If you want to go to paradise, things will go down and do it.",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46.79,8.88,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,[],[],0,0
results/coterie/C7UrACsPIn__2024-05-23_19-38-17_UTC_5, We're dancing in America! We're dancing! We're dancing! We're dancing in America!,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.42,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",0,0,[],[],0,0
results/coterie/C8W-DrQAy5D_2024-06-18_13-43-52_UTC_1," As a mom, I always expected there to be sleepless nights. What I didn't expect is how much a diaper could make a difference. We switched over to Coterie diapers which are made up of non-toxic ingredients and hold up to 70% more liquid than the average leading brand. With less leaks and blowouts and the cashmere-like softness, Coterie diapers have helped our babies sleep better.",False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.2,2.7600000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,2,7.75,1,0,0.0,0,"(0, 0)",1,0,"[(0.0, 0.967), (0.967, 2.7), (2.7, 4.2), (4.2, 4.833), (4.833, 6.033), (6.033, 8.433), (8.433, 9.233), (9.233, 9.967), (9.967, 11.367), (11.367, 14.8), (14.8, 16.7), (16.7, 17.933), (17.933, 18.1)]","[('00:00:00.000', '00:00:00.967'), ('00:00:00.967', '00:00:02.700'), ('00:00:02.700', '00:00:04.200'), ('00:00:04.200', '00:00:04.833'), ('00:00:04.833', '00:00:06.033'), ('00:00:06.033', '00:00:08.433'), ('00:00:08.433', '00:00:09.233'), ('00:00:09.233', '00:00:09.967'), ('00:00:09.967', '00:00:11.367'), ('00:00:11.367', '00:00:14.800'), ('00:00:14.800', '00:00:16.700'), ('00:00:16.700', '00:00:17.933'), ('00:00:17.933', '00:00:18.100')]",0,13
results/coterie/C9u8T2oOucZ_2024-07-22_17-33-12_UTC_1," As a new mom, sometimes it can feel difficult feeling like you're making the right decision. But when it came to Coterie Diapers, it was a no-brainer. These diapers give up to 12 hours of leak protection, perfect for those nights of uninterrupted sleep. They are fast absorbency, and Coterie Diapers keeps my baby dry and comfortable all day. For the new moms, don't worry. The newborn size has a special umbilical cord notch to keep your baby's tummy nice and safe. Happy diapering. Happy diapering.",False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.14,4.14,False,False,False,False,False,False,False,False,False,False,False,False,False,2,5.47,1,1,0.0,0,"(0, 0)",1,0,"[(0.0, 11.0), (11.0, 17.867), (17.867, 20.8), (20.8, 21.667), (21.667, 23.1), (23.1, 30.0)]","[('00:00:00.000', '00:00:11.000'), ('00:00:11.000', '00:00:17.867'), ('00:00:17.867', '00:00:20.800'), ('00:00:20.800', '00:00:21.667'), ('00:00:21.667', '00:00:23.100'), ('00:00:23.100', '00:00:30.000')]",0,6
results/coterie/C_OPxz_pxZG_2024-08-28_17-51-08_UTC_1," Hey honey, can you throw me a diaper? I think he needs changing. These don't look like... Beeeeeeeeeeep! They're a coterie. Wow, these are so soft. They feel like cashmere. And like they're free of 200 plus chemicals. Cause they are. You're gonna love these, Levi. Happy baby, happy wife, happy life. Ding!",False,True,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,25.91,3.22,False,False,False,False,False,False,False,False,False,False,False,False,False,1,9.14,1,1,0.0,0,"(0, 0)",1,0,"[(0.0, 3.367), (3.367, 4.4), (4.4, 9.033), (9.033, 10.567), (10.567, 20.6), (20.6, 25.833)]","[('00:00:00.000', '00:00:03.367'), ('00:00:03.367', '00:00:04.400'), ('00:00:04.400', '00:00:09.033'), ('00:00:09.033', '00:00:10.567'), ('00:00:10.567', '00:00:20.600'), ('00:00:20.600', '00:00:25.833')]",0,6
results/coterie/Cz7GuxfJQM4_2023-11-21_21-45-43_UTC, Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.29,29.98,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",0,0,"[(0.0, 2.533), (2.533, 4.567), (4.567, 6.633), (6.633, 9.833), (9.833, 11.3), (11.3, 12.667), (12.667, 13.5), (13.5, 18.167)]","[('00:00:00.000', '00:00:02.533'), ('00:00:02.533', '00:00:04.567'), ('00:00:04.567', '00:00:06.633'), ('00:00:06.633', '00:00:09.833'), ('00:00:09.833', '00:00:11.300'), ('00:00:11.300', '00:00:12.667'), ('00:00:12.667', '00:00:13.500'), ('00:00:13.500', '00:00:18.167')]",0,8
results/coterie/DA9WW8hqLPk_2024-10-10_21-25-48_UTC," Hey guys, we partner with Love Every on their play kits and here Bella is playing with her favorite toy of the kit. This one is called the Spinning Rainbow. It truly keeps her engaged and entertained. She also likes the rest of the toys that come in this kit. She can have fun while strengthening her coordination, working on her fine motor skills and strengthening her dexterity. You can tell she's enjoying herself. The smile says it all. Bella also enjoys reading, so the Parts of Me book is another one of her fave. She gets to learn the different parts of the body while advancing in her language skills. We definitely recommend Love Every. Check them out. Bye!",False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.12,5.48,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 8.4), (8.4, 31.5), (31.5, 40.0)]","[('00:00:00.000', '00:00:08.400'), ('00:00:08.400', '00:00:31.500'), ('00:00:31.500', '00:00:40.000')]",0,3
results/coterie/DAi67vQOFfe_2024-09-30_15-04-09_UTC_1," On the bottom, Paige. You were good. I'm waiting for you to be great. And next, Kendall. You didn't stick out to me. Next is Brooke. Next, Nia. You're third on the pyramid. You were third overall high score. And Mackenzie. And on top of the pyramid, going three for three, once again, is Maddie.",False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28.14,2.08,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 5.333), (5.333, 10.733), (10.733, 17.333), (17.333, 20.533), (20.533, 28.033)]","[('00:00:00.000', '00:00:05.333'), ('00:00:05.333', '00:00:10.733'), ('00:00:10.733', '00:00:17.333'), ('00:00:17.333', '00:00:20.533'), ('00:00:20.533', '00:00:28.033')]",0,5
